utt_id,dataset,speaker,accent,cefr,condition,mode,chunk_ms,left_ctx_ms,ref_text,hyp_text,duration_s,wer,cer,n_ref_words,substitutions,deletions,insertions,proc_time_s,rtf,mean_chunk_proc_s,algorithmic_latency_ms
svarah_00722,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,how is the traffic around city center,How is that? traffic around? the city? and earth?,2.421,0.5714285714285714,0.35135135135135137,7,2,0,2,0.6804,0.281,0.1701,640.0
svarah_00732,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,"Even from young age,like, students from standard 8, 9 are also taught how they will get job or how they will set up business",even from the age like a student for standard 8 -9. I also taught how they will get job or how. they will set up business.,10.023,0.2,0.10655737704918032,25,4,0,1,3.2865,0.3279,0.2054,640.0
svarah_00801,svarah,,Sindhi,,stream_640ms,streaming,640.0,2000.0,post exercise and provide a kind of mental clarity,Post access and provide a kind of of mentorship. cli -,5.435,0.4444444444444444,0.38,9,3,0,1,1.8132,0.3336,0.2015,640.0
svarah_00813,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,"Rather, there are several several local stories and several legends which are from each of the former princely states.","So. uh... uh, rather. are several... several local. storegens. several legends. so which are from each of the partners. of Princely. a...",14.466,0.5263157894736842,0.2672413793103448,19,3,2,5,4.7999,0.3318,0.2087,640.0
svarah_00814,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,Always check a company's stock price performance and fundamental stability before investing in them.,"Always. check your account. stock price. performance. performance, and fundamentals. stability. before investing. in them.",7.521,0.2857142857142857,0.25252525252525254,14,3,0,1,1.8986,0.2524,0.1582,640.0
svarah_00836,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,It's beautiful.,It's beautiful. beautiful. It's...,2.04,1.0,1.0714285714285714,2,0,0,2,0.7048,0.3455,0.1762,640.0
svarah_00878,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,and there is Konar Chandrabhaga beach.,and let's go now. Chandra Bhaag. Beach.,3.92,0.8333333333333334,0.35135135135135137,6,4,0,1,1.469,0.3747,0.2099,640.0
svarah_00887,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,Long drives are his first love and I would say I am a professional passenger.,Long drives. ice for - love. and have would say I'm a professional passenger.,5.12,0.4,0.19736842105263158,15,4,2,0,1.6681,0.3258,0.2085,640.0
svarah_00898,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,Start a new email to George Brown,Start in email. to join. Brown.,2.8,0.42857142857142855,0.2727272727272727,7,2,1,0,0.7855,0.2806,0.1571,640.0
svarah_00921,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,as face packs or hair packs.,As um face bags or hair. packs.,3.403,0.3333333333333333,0.2222222222222222,6,1,0,1,0.8646,0.2541,0.1441,640.0
svarah_00938,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,I love doing nature photography.,I love doing nature photo.,3.16,0.2,0.1935483870967742,5,1,0,0,0.7464,0.2362,0.1493,640.0
svarah_00950,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,What's the brokarage rate for investing in stocks through Repco Finance,What's the pro - rate? for investing? in stocks? through rep. Finance.,4.414,0.18181818181818182,0.1267605633802817,11,2,0,0,1.1341,0.2569,0.162,640.0
svarah_00964,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,I do much Riyaz or practice before the recording session.,I do much reality or pras. before the rest. session.,4.089,0.3,0.32142857142857145,10,3,0,0,1.1908,0.2912,0.1701,640.0
svarah_00982,svarah,,Assamese,,stream_640ms,streaming,640.0,2000.0,1109,11 hundred nine,1.696,3.0,3.25,1,1,0,2,0.4569,0.2694,0.1523,640.0
svarah_00989,svarah,,Punjabi,,stream_640ms,streaming,640.0,2000.0,2020 - 2021,"2 ,000 -",3.328,1.0,0.6666666666666666,2,2,0,0,1.8723,0.5626,0.312,640.0
svarah_00992,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,what is the time in london right now,what is the time? in London? right now? now.,3.203,0.125,0.1111111111111111,8,0,0,1,0.9464,0.2955,0.1577,640.0
svarah_00999,svarah,,Tamil,,stream_640ms,streaming,640.0,2000.0,How do I activate my Yono SBI wallet?,"How do I? activate? my you know, USB? wallet.",3.162,0.375,0.16666666666666666,8,2,0,1,0.8083,0.2556,0.1616,640.0
svarah_01028,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,some small odd jobs.,some small or jobs,1.992,0.25,0.10526315789473684,4,1,0,0,0.6092,0.3059,0.1523,640.0
svarah_01036,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,"It has been producing various dramas, plays on social and economic issues and many novels have been adapted into these plays and dramas",It has been. producing. way drums. play on social media. and economic issues. and many not have been. adapted in this. place. dramas.,12.321,0.391304347826087,0.21641791044776118,23,7,1,1,3.859,0.3132,0.1929,640.0
svarah_01077,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,Can you name five states of India?,Can you name? 5 states? of India?,1.959,0.14285714285714285,0.12121212121212122,7,1,0,0,0.6103,0.3115,0.1526,640.0
svarah_01163,svarah,,Punjabi,,stream_640ms,streaming,640.0,2000.0,I find Nutriorg Organic Groundnut Oil more expensive than other websites,I find new to you. as your ground net wire. more expensive than other websites.,6.248,0.7272727272727273,0.2777777777777778,11,4,0,4,1.5944,0.2552,0.1594,640.0
svarah_01176,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,So I love,So. I love,1.814,0.0,0.0,3,0,0,0,0.4366,0.2407,0.1455,640.0
svarah_01183,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,who do I think people will care?,Who do I? think people will care?,1.815,0.0,0.0,7,0,0,0,0.5201,0.2865,0.1734,640.0
svarah_01206,svarah,,Maithili,,stream_640ms,streaming,640.0,2000.0,"Now, the teachers are focusing more on educating the children, which will surely make the students more educated and a good citizen of country.",No? the teachers... focusing. more on... educating the children. which will... make the students more educated. and a good citizen. of country.,13.728,0.125,0.08571428571428572,24,1,2,0,3.517,0.2562,0.1599,640.0
svarah_01207,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,"Yes, English language and learning of English is mandatory in India.",Yes. English? language... and learning. of English. is mandatory. in Hindi.,6.6,0.09090909090909091,0.030303030303030304,11,1,0,0,1.7536,0.2657,0.1594,640.0
svarah_01237,svarah,,Kashmiri,,stream_640ms,streaming,640.0,2000.0,Many music concerts of Kashmiri artists are held in these places so that people,Okay. musi - concerts of Kashmir artists are held in the places so that... that people...,5.58,0.35714285714285715,0.1518987341772152,14,4,0,1,1.6584,0.2972,0.1843,640.0
svarah_01304,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,Can you list all the submitted Renewal scholarship applications on NSP of user with application ID NZ2022211011104111034911 and date of birth 17-7-2018?,"Can you l - all the submitted renewal? scholarship. application. on NS of user with application. ID. n 202 2 2 2 1 1 0 1 1, 1. 0. 4 1 1 1 0 four 9 1 1 and date of birth. 17 - -7 -2018.",19.734,1.0,0.1986754966887417,24,4,0,20,5.5243,0.2799,0.1782,640.0
svarah_01326,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,all celebrate and participate in the festivities together.,all celebrate. artisans. in the Fed. together.,4.24,0.375,0.3333333333333333,8,2,1,0,1.0887,0.2568,0.1555,640.0
svarah_01341,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,So this is how the politics is arranged in the state of Maharashtra.,So the is how the politics is. arranged. in the state of Maharashtra.,7.538,0.07692307692307693,0.029850746268656716,13,1,0,0,1.8215,0.2417,0.1518,640.0
svarah_01353,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,"I have always been into doodling and it gradually converted to coloring with pencils, color pencils and then pastel colors and finally it settled down into oil painting. So I have been painting with oil paints since a long, long time now.",I have always been in to do and. let graph. converted. to coloring with. pencils. color pencils and the pastel. colors. and finally it settled down. in. oil. painting. So I... been painting. with oil. paints. since a long long now.,23.247,0.21428571428571427,0.11965811965811966,42,6,2,1,7.1415,0.3072,0.193,640.0
svarah_01393,svarah,,Assamese,,stream_640ms,streaming,640.0,2000.0,"I focus on low impact training. If I have an injury or limitation that makes high impact movement difficult, I focus on low impact training such as Tai Chi.",I focus on low impact. training. if I haven't injury or limb. that makes high impact movement. difficult. I focus on... impact. training such as tight,8.826,0.20689655172413793,0.11764705882352941,29,3,3,0,2.4061,0.2726,0.1719,640.0
svarah_01398,svarah,,Sindhi,,stream_640ms,streaming,640.0,2000.0,it develops ability to work together,It develops ability work. together.,4.34,0.16666666666666666,0.08333333333333333,6,0,1,0,2.1294,0.4906,0.3042,640.0
svarah_01416,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,"90, 555, 5110, 9780 and 2000","90 550 55 ,000 and 10, 9 ,000. seven hundred and eight dt and 2000",16.271,2.0,1.64,6,3,0,9,4.6589,0.2863,0.1792,640.0
svarah_01468,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,Are there any Free vaccination centres which provide Booster Dose of Sputnik.,Are they any f - vaccines? centers. which provide booster dose of spool.,7.053,0.4166666666666667,0.2236842105263158,12,5,0,0,2.4262,0.344,0.2022,640.0
svarah_01485,svarah,,Dogri,,stream_640ms,streaming,640.0,2000.0,There is no consensus reference standard for the diagnosis of carpal tunnel syndrome.,There is no consensus left. standard. for the diagonals. of the carpal tube. syndrome.,6.194,0.3076923076923077,0.21428571428571427,13,3,0,1,1.7465,0.2819,0.1746,640.0
svarah_01502,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,patronization in the state,but patternization in the... straight.,1.76,0.75,0.46153846153846156,4,2,0,1,0.4638,0.2635,0.1546,640.0
svarah_01517,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,Here with AI4Bharat too,Here with you. for bar 2,2.85,1.0,0.5217391304347826,4,2,0,2,0.7532,0.2642,0.1506,640.0
svarah_01529,svarah,,Kashmiri,,stream_640ms,streaming,640.0,2000.0,"Further school bus drivers, pay-ons etc also get an opportunity to make some money through these schools",For this school bus drives beyond. et cetera. get an opportunity. to make. some money through this. schools.,8.055,0.4444444444444444,0.1650485436893204,18,6,1,1,2.1123,0.2622,0.1625,640.0
svarah_01535,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,I have received the OTP 096739 can you please use that for mobile number 67435223193 to login into Co-win portal.?,"I have to see. the RTP. 096. 7 3 9 can you please use that for more information? number? six seven 4 3 5 2 2, 3 1, 9 3. to log in carbon. portal.",17.102,1.1428571428571428,0.44642857142857145,21,8,1,15,5.3115,0.3106,0.1967,640.0
svarah_01543,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,"What is your learning experience of English language in school, university?",What is your love? experience? of things? language? in school. universe.,4.314,0.2727272727272727,0.2191780821917808,11,3,0,0,1.3972,0.3238,0.1996,640.0
svarah_01589,svarah,,Kashmiri,,stream_640ms,streaming,640.0,2000.0,"As far as the goals of education are concerned, the goal of becoming a good person and the goal of becoming a better informed individual are important",as far as the goals of education. are concerned. the goal of the a good person and the goal of becoming a better informed individual. are important.,7.77,0.037037037037037035,0.053691275167785234,27,1,0,0,2.5769,0.3317,0.1982,640.0
svarah_01590,svarah,,Assamese,,stream_640ms,streaming,640.0,2000.0,Recommend some Supplement Items products,recommends some supplements. item products.,2.386,0.6,0.075,5,3,0,0,0.6282,0.2633,0.157,640.0
svarah_01604,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,All faiths around the world share a common ethic based on harmony with nature,"Oh feet around the world share a comment. edge based on the mind, mind, mind, mind, mind, mind, mind, mind, mind, mind, on how with nature",9.067,1.2142857142857142,0.8961038961038961,14,5,0,12,2.3842,0.263,0.1589,640.0
svarah_01612,svarah,,Nepali,,stream_640ms,streaming,640.0,2000.0,"Yes, the book which I read and which has changed my perspective on something",Yes. the book. which... The book which... The book which... read and which have changed my perspective. on something,9.638,0.5,0.4,14,2,0,5,2.5412,0.2637,0.1588,640.0
svarah_01613,svarah,,Maithili,,stream_640ms,streaming,640.0,2000.0,Mithilanchal is mainly famous for its Makhana and fish industry.,Midland is many famous. for its makana and fish in this.,6.247,0.5,0.25396825396825395,10,4,0,1,1.9894,0.3184,0.1989,640.0
svarah_01628,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,"Initially, I used to think that yoga is very hard to practice.",initial I used to think that you is very important. hard. to... practice,7.051,0.25,0.23333333333333334,12,2,0,1,2.7276,0.3868,0.2273,640.0
svarah_01634,svarah,,Dogri,,stream_640ms,streaming,640.0,2000.0,and which has caused so much of soil erosion and other,and... uh... has called so much of soil erosion. and... other,5.11,0.18181818181818182,0.1111111111111111,11,2,0,0,1.5219,0.2978,0.1902,640.0
svarah_01681,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,"And I love doing capturing leaves and flowers,",and I... but doing it. capturing. leaves. and the flowers.,7.84,0.375,0.24444444444444444,8,1,0,2,1.9881,0.2536,0.1529,640.0
svarah_01694,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,"Hinduism being the major religion, some of the most prominent Hindu festivals here are",And being the main religion some of the most prominent Hindu festivals here are,5.133,0.14285714285714285,0.10588235294117647,14,2,0,0,1.4616,0.2848,0.1624,640.0
svarah_01695,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,"It instills good manners, the life of a person with his creator, his parents, his wife and children, his relatives, his teachers, etc.",I can still go. good manner the life of a... person. with a screen his past his wife... and children. is a little it is his teacher. etc,17.3,0.6086956521739131,0.2440944881889764,23,9,0,5,4.8672,0.2813,0.1738,640.0
svarah_01727,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,traditional schools focus on the curriculum at hand.,traditional schools for on the curriculum at hand.,3.199,0.125,0.058823529411764705,8,1,0,0,0.7203,0.2252,0.1441,640.0
svarah_01733,svarah,,Nepali,,stream_640ms,streaming,640.0,2000.0,"Upgradation of State Data Centres, Leveraging Cloud Services for the Startups, Startup Warehouse,","of great of state. data center. leveraging. cloud services for the starters -ups, start -up.",8.48,0.5384615384615384,0.2553191489361702,13,5,0,2,2.8547,0.3366,0.2039,640.0
svarah_01757,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,Recently I visited three historical places which have ruins of Buddhist monasteries and,I visited her. homes. histories. places. which have ruins. a Buddhist. monasteries. and,12.389,0.38461538461538464,0.2413793103448276,13,3,1,1,5.1959,0.4194,0.2598,640.0
svarah_01776,svarah,,Dogri,,stream_640ms,streaming,640.0,2000.0,The animal then curses her to a similar fate,the animal then curses the animal. to a... similar fate.,3.692,0.2222222222222222,0.18181818181818182,9,1,0,1,0.9281,0.2514,0.1547,640.0
svarah_01805,svarah,,Bodo,,stream_640ms,streaming,640.0,2000.0,throng and climb the Baukungri peak,thrones and climes about free,1.799,0.8333333333333334,0.5142857142857142,6,4,1,0,0.4787,0.266,0.1595,640.0
svarah_01817,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,Any discount on Flasks ?,and it is coming on flash,1.49,1.25,0.45454545454545453,4,3,0,2,0.4687,0.3146,0.1562,640.0
svarah_01825,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,is because we celebrate the differences instead of you know fine-combing,is biggest. we sell... the different and... of... you know. fine. combing.,8.24,0.3333333333333333,0.2777777777777778,12,4,0,0,2.0368,0.2472,0.1567,640.0
svarah_01855,svarah,,Maithili,,stream_640ms,streaming,640.0,2000.0,so to incorporate dynamic phrasing and interpretation in a professional way,So to end... dynamic phrasing and Interpretation a prof - way.,4.741,0.2727272727272727,0.28,11,2,1,0,1.29,0.2721,0.1612,640.0
svarah_01873,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,Dance is a universal language that can be used to tell stories and share ideas.,Thank you. a universe. language. that can be used. to tell stories. and share. ideas.,5.327,0.2,0.11538461538461539,15,3,0,0,1.831,0.3437,0.2034,640.0
svarah_01891,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,humorous elements in it make me revisit this book over and over again.,Thank you. humorous elements. in it. may. me... the... book. over and over. again.,7.226,0.38461538461538464,0.3188405797101449,13,2,1,2,2.8747,0.3978,0.2396,640.0
svarah_01951,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,from a particular from favorite book.,Thank you very much. Thank you. thebrite.,3.84,1.1666666666666667,0.8888888888888888,6,6,0,1,1.3068,0.3403,0.2178,640.0
svarah_01962,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,AICTE in the academic year 2018 - 2019,A .I. AICTE in the academy. year 2021. to 2019.,5.074,0.7142857142857143,0.2777777777777778,7,2,0,3,1.2373,0.2439,0.1547,640.0
svarah_01963,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,kingdom was weakened and the district came under the rule of Vijayanagara Empire,Kingdom was weak. and the district. came under the. rule of which a gram.,5.86,0.3076923076923077,0.225,13,3,0,1,1.5717,0.2682,0.1572,640.0
svarah_01966,svarah,,Bodo,,stream_640ms,streaming,640.0,2000.0,"Sikna Jehelau, a freedom fighter, fought against the British by hiding in a forest,","Thank you. do you have a low? So, a pre -done part. patter. fought against the British by hiding in a portrait.",9.115,0.9285714285714286,0.525,14,5,0,8,3.3857,0.3714,0.2257,640.0
svarah_01973,svarah,,Tamil,,stream_640ms,streaming,640.0,2000.0,Can you tell me whether the UPI transaction to Wahida is successful?,Can you tell us me whether the UPI transact to Vahidha is successful.,4.848,0.25,0.11940298507462686,12,2,0,1,1.4552,0.3001,0.1819,640.0
svarah_01987,svarah,,Punjabi,,stream_640ms,streaming,640.0,2000.0,"It shifted the base from classroom learning to technology-enabled online learning along with a host of other changes like changes in examination pattern, vaccine distribution, school code closures, etc.",It shifted. the base room. classroom. to tech enabled on learning. along with a post of other changes. like changes in examination. pattern. vaccine distribution. school code. closures. it's a,14.457,0.23333333333333334,0.13636363636363635,30,5,1,1,4.2319,0.2927,0.184,640.0
svarah_02001,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,"doing nothing, getting idle and staying at home.",But... nothing getting idle. and staying at home.,4.423,0.125,0.10869565217391304,8,1,0,0,1.0979,0.2482,0.1568,640.0
svarah_02004,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,Are there any Paid vaccination centres which provide Booster Dose of COVISHIELD,Are there any paid vaccinations? centers which provide the booster dose of the vaccine. COVID shape.,5.061,0.5833333333333334,0.31645569620253167,12,3,0,4,1.2917,0.2552,0.1615,640.0
svarah_02044,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,women and minorities.,We min... minorities.,2.436,0.6666666666666666,0.3,3,2,0,0,0.9736,0.3996,0.2434,640.0
svarah_02064,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,I want to know the balance in my Odisha Gramya Bank account.,I want to know. the... in my work. Grammuban. account.,5.887,0.3333333333333333,0.3050847457627119,12,2,2,0,2.0745,0.3524,0.2074,640.0
svarah_02065,svarah,,Nepali,,stream_640ms,streaming,640.0,2000.0,"dhania and all that, we just cook it in a simple manner",Dani and all that we just go it in this. simple manner.,4.025,0.25,0.16666666666666666,12,3,0,0,1.4785,0.3673,0.2112,640.0
svarah_02075,svarah,,Assamese,,stream_640ms,streaming,640.0,2000.0,"24 February 1996, 19 January 2000, 17 January 1994, 2 February 2006, 23 March 1995.","24 February. 1999. 19 January 2000 17 January. 1994 to February. 2000. 26, 23 March 1990",15.929,0.3333333333333333,0.08974358974358974,15,4,0,1,4.3378,0.2723,0.1735,640.0
svarah_02080,svarah,,Dogri,,stream_640ms,streaming,640.0,2000.0,"can't accommodate more than people. Overall, my state needs more improvement on health care facilities.",But they can't. accomodate more than. people. overall my needs more improvement. on health. care. facilities.,9.479,0.26666666666666666,0.16,15,1,1,2,2.37,0.25,0.158,640.0
svarah_02083,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,"Each composition is set with specific notes and beats, but performers improvise extensively.",each composition is set to specific and beats. but perform improv - extensively.,4.853,0.3076923076923077,0.16666666666666666,13,3,1,0,1.5975,0.3292,0.1997,640.0
svarah_02087,svarah,,Gujarati,,stream_640ms,streaming,640.0,2000.0,please add event in calendar,please add event. in calendar.,1.98,0.0,0.0,5,0,0,0,2.7874,1.4077,0.6968,640.0
svarah_02124,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,"Clara, Clarina, Victor, Cheryl, Cain.",Clara Clara now. Victor Cher Cheryl Kane.,5.72,0.8,0.375,5,2,0,2,1.3402,0.2343,0.1489,640.0
svarah_02142,svarah,,Maithili,,stream_640ms,streaming,640.0,2000.0,"And in the September we celebrate Durga Puja and then Chhath, Diwali.","and in the, September. we celebrate. Durgaap. and Chah. the",7.08,0.4166666666666667,0.2537313432835821,12,3,2,0,1.9925,0.2814,0.166,640.0
svarah_02166,svarah,,Sindhi,,stream_640ms,streaming,640.0,2000.0,"Lakshmi Vilas Palace, residence of Vadodara's royal family.",Look. Villas Pal. is residence of... Adodra. Royal. family.,5.145,0.625,0.24561403508771928,8,4,0,1,1.8639,0.3623,0.2071,640.0
svarah_02210,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,Everyone loved culture and cultural heritage above everything else.,everyone loved cults. and culture. heritage. abo - everything. else.,4.247,0.3333333333333333,0.10606060606060606,9,3,0,0,1.2623,0.2972,0.1803,640.0
svarah_02221,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,Breast cancers can be classified by different schemata.,Here we go. 3 5 7 9 10 11 can be classified. by the... schematic.,3.254,1.375,0.5740740740740741,8,4,0,7,1.6752,0.5149,0.2792,640.0
svarah_02223,svarah,,Kashmiri,,stream_640ms,streaming,640.0,2000.0,What to consider before investing in Employee Provident Fund Savings Scheme?,What to co - before. in in a provi - funds. save scheme.,5.253,0.5454545454545454,0.4,11,6,0,0,1.4094,0.2683,0.1566,640.0
svarah_02245,svarah,,Bodo,,stream_640ms,streaming,640.0,2000.0,"And the stones used for grinding can still be found in the forest of a place named the Nabhander,",Thank you. this one is useful. for grinding can still be found. in the portal. of class nam - the Nabhan.,8.885,0.5789473684210527,0.3020833333333333,19,8,1,2,2.1849,0.2459,0.1561,640.0
svarah_02259,svarah,,Bengali,,stream_640ms,streaming,640.0,2000.0,show me all Breads items,Show me all the breads I -,1.744,0.4,0.3333333333333333,5,1,0,1,0.4782,0.2742,0.1594,640.0
svarah_02265,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,My PRAN number is 4819122239,"might be ANO is for a 1 9 1 2 by 2 three, nine.",6.544,2.6,1.25,5,4,0,9,2.0889,0.3192,0.1899,640.0
svarah_02281,svarah,,Sindhi,,stream_640ms,streaming,640.0,2000.0,the world communication language,The world. communication. language.,2.486,0.0,0.0,4,0,0,0,0.604,0.243,0.151,640.0
svarah_02316,svarah,,Assamese,,stream_640ms,streaming,640.0,2000.0,"And I listen to my body. I am mindful of my body and I don't push myself too hard. If something hurts, I stop doing it and find a modification or alternative","and I listen to it. my body. I am mindful of my body. body and I... don't push my too hard. to keep something hurts, I stop. doing it. and find a modification. or all that.",9.526,0.21875,0.16883116883116883,32,3,0,4,3.1928,0.3352,0.2128,640.0
svarah_02330,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,People in Vietnam are very friendly,People in Vietnam. our very friend,4.333,0.3333333333333333,0.14285714285714285,6,2,0,0,1.1983,0.2766,0.1712,640.0
svarah_02363,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,show me all Utensils.,Show me all utensils.,2.551,0.0,0.0,4,0,0,0,0.5936,0.2327,0.1484,640.0
svarah_02367,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,Is the notifications for chat messages.,is the node. for sure. message.,2.573,0.5,0.42105263157894735,6,3,0,0,0.7789,0.3027,0.1558,640.0
svarah_02389,svarah,,Bodo,,stream_640ms,streaming,640.0,2000.0,"And there are elephant safari, jeep safari,","And... there are. elephants of. jeep safari,",4.233,0.2857142857142857,0.14634146341463414,7,2,0,0,1.0635,0.2512,0.1519,640.0
svarah_02414,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,Please transfer Rs 20000 to my Citrus wallet.,"Please try. to... ,000 rupees. to my... citrus vat",3.751,0.625,0.4318181818181818,8,4,0,1,0.9843,0.2624,0.164,640.0
svarah_02417,svarah,,Urdu,,stream_640ms,streaming,640.0,2000.0,Bhartanatyam also enjoys wide patronage in Karnataka.,I will see you in the next video. also enjoys... pattern in Karnataka.,6.08,1.4285714285714286,0.7692307692307693,7,2,1,7,1.5925,0.2619,0.1592,640.0
svarah_02434,svarah,,Bodo,,stream_640ms,streaming,640.0,2000.0,that run from one bank to the other,Dead run. from one bank to the other.,2.45,0.125,0.08571428571428572,8,1,0,0,0.6075,0.248,0.1519,640.0
svarah_02435,svarah,,Nepali,,stream_640ms,streaming,640.0,2000.0,"hand woven outfits are more premium, takes more time and pays attention to detail.",into out. are more premium. takes more time. and pace it in. to the,9.005,0.5,0.3125,14,5,1,1,3.0492,0.3386,0.2033,640.0
svarah_02507,svarah,,Hindi,,stream_640ms,streaming,640.0,2000.0,filled with humor and told in a satirical manner,for you vid Humor? told in a satire. manner.,3.943,0.5555555555555556,0.3541666666666667,9,3,1,1,1.2105,0.307,0.1729,640.0
svarah_02512,svarah,,Tamil,,stream_640ms,streaming,640.0,2000.0,"in terms of food, in terms of",in terms of food. in terms of of,2.316,0.14285714285714285,0.10714285714285714,7,0,0,1,0.8331,0.3597,0.2083,640.0
svarah_02515,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,"One day, Shamanatai, her name is Yashoda",of one day! a sham a Hari. support. a shoulder,3.979,1.1428571428571428,0.6578947368421053,7,5,0,3,2.7493,0.6909,0.3927,640.0
svarah_02528,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,tribal and indigenous crafts like tribal jewellery and so on,Tribal and indigenous SoC. like tribal jewel. and so on.,5.6,0.2,0.16666666666666666,10,2,0,0,1.4217,0.2539,0.158,640.0
svarah_02540,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,is there a canoe shop around here only?,Is that a ken or shou - around here? Oli?,2.678,0.625,0.2631578947368421,8,4,0,1,0.8592,0.3208,0.1718,640.0
svarah_02585,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,He recalls his childhood days,"Uh, he re - his childhood. days.",2.58,0.4,0.27586206896551724,5,1,0,1,0.7477,0.2898,0.1495,640.0
svarah_02602,svarah,,Konkani,,stream_640ms,streaming,640.0,2000.0,"Vietnam got its place in international tourist map recently. During the COVID, Vietnam was badly hit due to its dependency on tourism. Due to COVID, the tourism industry was not functional and hence the country suffered a lot financially.",Vietnam got it. place in internet. tourist maps. recently. During the covid - Vietnam was better than the other countries. hit. due to its dependence on tourism. due to COVID. the two reason industry was not fair. and hence the country suffered. a lot. when unshaken.,27.264,0.358974358974359,0.26609442060085836,39,8,0,6,10.8748,0.3989,0.2529,640.0
svarah_02625,svarah,,Dogri,,stream_640ms,streaming,640.0,2000.0,Login to Co-WIN portal using phone number 94072137176 4061 and OTP,log into to Coven Port using mobile phone number. 94. 2137 176 4 0 6 1 and 0 .0764061.,9.429,1.25,0.45454545454545453,12,8,0,7,3.3279,0.3529,0.2219,640.0
svarah_02629,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,The New Indian Express. These are the,the new India next week. These are the,2.633,0.42857142857142855,0.19444444444444445,7,2,0,1,0.7616,0.2892,0.1523,640.0
svarah_02643,svarah,,Kannada,,stream_640ms,streaming,640.0,2000.0,"I have read many books written by Kannada writers, but in English far, far less.",I held it many books. written. by Karnada Arunacharya. but in English. for for far less.,11.282,0.4,0.2857142857142857,15,5,0,1,3.4042,0.3017,0.1891,640.0
svarah_02654,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,please speak loud,Please. speak. loud.,2.121,0.0,0.0,3,0,0,0,0.6733,0.3174,0.1683,640.0
