utt_id,accent,cefr,ref,baseline_hyp,adapted_hyp,changed,wer_baseline,wer_adapted
l2arctic_SVBI_arctic_a0024,Hindi,,It was my reports from the north which chiefly induced people to buy,it was my reports from the north which chiefly induced people to buy,it was my reports from the north which chiefly induced people to buy,False,0.0,0.0
l2arctic_SVBI_arctic_a0026,Hindi,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,False,0.0,0.0
l2arctic_SVBI_arctic_a0027,Hindi,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actile enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,True,0.08333333333333333,0.0
l2arctic_SVBI_arctic_a0030,Hindi,,I had faith in them,i had faith in them,i had faith in them,False,0.0,0.0
l2arctic_SVBI_arctic_a0031,Hindi,,They were three hundred yards apart,they were three hundred yards apart,they were three hundred yards apart,False,0.0,0.0
l2arctic_SVBI_arctic_a0032,Hindi,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_SVBI_arctic_a0036,Hindi,,She turned in at the hotel,she turned in at the hotel,she turned in at the hotel,False,0.0,0.0
l2arctic_SVBI_arctic_a0040,Hindi,,I suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,False,0.0,0.0
l2arctic_SVBI_arctic_a0041,Hindi,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,False,0.0,0.0
l2arctic_SVBI_arctic_a0045,Hindi,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_SVBI_arctic_a0046,Hindi,,The girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,False,0.0,0.0
l2arctic_SVBI_arctic_a0051,Hindi,,The lace was of a delicate ivory color faintly tinted with yellow,the lace was of a delicate ivory color faintly tinted with yellow,the lace was of a delicate ivory color faintly tinted with yellow,False,0.0,0.0
l2arctic_SVBI_arctic_a0053,Hindi,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,False,0.0,0.0
l2arctic_SVBI_arctic_a0054,Hindi,,There was nothing on the rock,there was nothing on the rock,there was nothing on the rock,False,0.0,0.0
l2arctic_SVBI_arctic_a0059,Hindi,,His immaculate appearance was gone,his immaculate appearance was gone,his immaculate appearance was gone,False,0.0,0.0
l2arctic_SVBI_arctic_a0060,Hindi,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_SVBI_arctic_a0062,Hindi,,The men stared into each other's face,the men stared into each other's faces,the men stared into each other's faces,False,0.14285714285714285,0.14285714285714285
l2arctic_SVBI_arctic_a0063,Hindi,,Yes it was a man who asked a stranger,yes it was a man who asked a stranger,yes it was a man who asked a stranger,False,0.0,0.0
l2arctic_SVBI_arctic_a0064,Hindi,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any developments,the fourth and fifth days passed without any developments,False,0.0,0.0
l2arctic_SVBI_arctic_a0065,Hindi,,They closed now until his fingers were like cords of steel,they closed now until his fingers were like cards of steel,they closed now until his fingers were like cards of steel,False,0.09090909090909091,0.09090909090909091
l2arctic_SVBI_arctic_a0067,Hindi,,Surely I will excuse you she cried,surely i will excuse you she cried,surely i will excuse you she cried,False,0.0,0.0
l2arctic_SVBI_arctic_a0075,Hindi,,There has been a change she interrupted him,there has been a change she interrupted him,there has been a change she interrupted him,False,0.0,0.0
l2arctic_SVBI_arctic_a0076,Hindi,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_THV_arctic_a0003,Vietnamese,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_THV_arctic_a0005,Vietnamese,,Will we ever forget it,will we ever forget it,will we ever forget it,False,0.0,0.0
l2arctic_THV_arctic_a0007,Vietnamese,,And you always want to see it in the superlative degree,and you always want to see it in the subilate degree,and you always want to see it in the subilate degree,False,0.09090909090909091,0.09090909090909091
l2arctic_THV_arctic_a0008,Vietnamese,,Gad your letter came just in time,get your letter came just in time,yet your letter came just in time,True,0.14285714285714285,0.14285714285714285
l2arctic_THV_arctic_a0010,Vietnamese,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,False,0.0,0.0
l2arctic_THV_arctic_a0011,Vietnamese,,If I ever needed a fighter in my life I need one now,if i ever needed a fighter in my life i need one now,if i ever needed a fighter in my life i need one now,False,0.0,0.0
l2arctic_THV_arctic_a0018,Vietnamese,,There was a change now,there was a chain now,there was a chain now,False,0.2,0.2
l2arctic_THV_arctic_a0019,Vietnamese,,I followed the line of the proposed railroad looking for chances,i followed the life of the brobost railroad look for chins,i followed the life of the probost railroad look for chins,True,0.36363636363636365,0.36363636363636365
l2arctic_THV_arctic_a0020,Vietnamese,,Clubs and balls and cities grew to be only memories,gloves and balls and cities grew to be only memories,gloves and balls and cities grew to be only memories,False,0.1,0.1
l2arctic_THV_arctic_a0022,Vietnamese,,Hardly were our plans made public before we were met by powerful opposition,harly were our plans made public before we were met by pawerfoon opposition,harly were our plans made public before we were met by powerfon opposition,True,0.15384615384615385,0.15384615384615385
l2arctic_THV_arctic_a0023,Vietnamese,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petition for the same briviage,a combination of canadian capital quickly organize and petition for the same priviage,True,0.15384615384615385,0.23076923076923078
l2arctic_THV_arctic_a0024,Vietnamese,,It was my reports from the north which chiefly induced people to buy,is were my rebuff from the north wiuld chiefly induce people to buy,is were my rebuff from the north would chiefly induce people to buy,True,0.38461538461538464,0.38461538461538464
l2arctic_THV_arctic_a0025,Vietnamese,,I was about to do this when cooler judgment prevailed,i was about to do this when cooler churchman breval,i was about to do this when cooler churchman preval,True,0.2,0.2
l2arctic_THV_arctic_a0027,Vietnamese,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,False,0.0,0.0
l2arctic_THV_arctic_a0028,Vietnamese,,Robbery bribery fraud,robbery brapery fraud,robbery rapery fraud,True,0.3333333333333333,0.3333333333333333
l2arctic_THV_arctic_a0029,Vietnamese,,Their forces were already moving into the north country,their force were already moving into the north country,their forces were already moving into the north country,True,0.1111111111111111,0.0
l2arctic_THV_arctic_a0030,Vietnamese,,I had faith in them,i had faiet in them,i had faith in them,True,0.2,0.0
l2arctic_THV_arctic_a0032,Vietnamese,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_THV_arctic_a0036,Vietnamese,,She turned in at the hotel,she turned in at the hotel,she turned in at the hotel,False,0.0,0.0
l2arctic_THV_arctic_a0039,Vietnamese,,The ship should be in within a week or ten days,the sheep should be in within a whit or ten days,the sheep should be in within a wit of ten days,True,0.18181818181818182,0.2727272727272727
l2arctic_THV_arctic_a0045,Vietnamese,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_THV_arctic_a0046,Vietnamese,,The girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,False,0.0,0.0
l2arctic_THV_arctic_a0047,Vietnamese,,Close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,False,0.0,0.0
l2arctic_THV_arctic_a0048,Vietnamese,,He looked at the handkerchief more closely,he looked at the handkerchief mots glories,he looked at the handkerchief moths glories,True,0.2857142857142857,0.2857142857142857
l2arctic_THV_arctic_a0052,Vietnamese,,It was a curious coincidence,is ole of curious coincidents,is one of curious coincidents,True,0.8,0.8
l2arctic_THV_arctic_a0053,Vietnamese,,Suddenly his fingers closed tightly over the handkerchief,shurdily his fingers glowed tightly over the handkerchief,shuddily his fingers glowed tightly over the handkerchief,True,0.25,0.25
l2arctic_THV_arctic_a0059,Vietnamese,,His immaculate appearance was gone,his immaculate appearance were gone,his immaculate appearance were gone,False,0.2,0.2
l2arctic_THV_arctic_a0060,Vietnamese,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_THV_arctic_a0063,Vietnamese,,Yes it was a man who asked a stranger,yes it's wore a man who asks a stranger,yes it's were a man who asks a stranger,True,0.3333333333333333,0.3333333333333333
l2arctic_THV_arctic_a0064,Vietnamese,,The fourth and fifth days passed without any developments,the fourth and fifth day pask without any developments,the fourth and fifth day pass without any developments,True,0.2222222222222222,0.2222222222222222
l2arctic_THV_arctic_a0065,Vietnamese,,They closed now until his fingers were like cords of steel,they closed now until his fingers were like corals of steel,they closed now until his fingers were like cords of steel,True,0.09090909090909091,0.0
l2arctic_THV_arctic_a0067,Vietnamese,,Surely I will excuse you she cried,surely i will escue you sescribe,surely i will scue you siscribe,True,0.42857142857142855,0.42857142857142855
l2arctic_THV_arctic_a0073,Vietnamese,,The promoter's eyes were heavy with little puffy bags under them,the promoter's eyes were heavy with little buffy bags under them,the promoter's eyes were heavy with little puffy bags under them,True,0.09090909090909091,0.0
l2arctic_THV_arctic_a0075,Vietnamese,,There has been a change she interrupted him,there has been a chain she interrupted him,there has been a chain she interrupted him,False,0.125,0.125
l2arctic_THV_arctic_a0076,Vietnamese,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_TLV_arctic_a0006,Vietnamese,,God bless 'em I hope I will go on seeing them forever,god bless em i hope i will go on seeing them forever,god bless them i hope i will go on seeing them forever,True,0.0,0.08333333333333333
l2arctic_TLV_arctic_a0007,Vietnamese,,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree,and you always want to see it in the superlative degree,False,0.0,0.0
l2arctic_TLV_arctic_a0008,Vietnamese,,Gad your letter came just in time,god your letter camptured in time,got your letter camptured in time,True,0.42857142857142855,0.42857142857142855
l2arctic_TLV_arctic_a0010,Vietnamese,,I'm playing a single hand in what looks like a losing game,i'm plaing a single hand in what looks like a loosing game,i'm playing a single hand in what looks like a losing game,True,0.16666666666666666,0.0
l2arctic_TLV_arctic_a0013,Vietnamese,,He was a head shorter than his companion of almost delicate physique,he were a hess doctor than his companion of or more delicate his physic,he were a hes doctor than his companion of or more delicate his physic,True,0.5833333333333334,0.5833333333333334
l2arctic_TLV_arctic_a0018,Vietnamese,,There was a change now,there were e changs now,there were e chings now,True,0.6,0.6
l2arctic_TLV_arctic_a0019,Vietnamese,,I followed the line of the proposed railroad looking for chances,i followed the lie proposed railrod looking for a chance,i followed the lie proposed railrod looking for a chance,False,0.5454545454545454,0.5454545454545454
l2arctic_TLV_arctic_a0022,Vietnamese,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we met by powerful opposition,hardly were our plans made public before we met by powerful opposition,False,0.07692307692307693,0.07692307692307693
l2arctic_TLV_arctic_a0023,Vietnamese,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same frivolous,a combination of canadian capital quickly organized and petitioned for the same frivolous,False,0.07692307692307693,0.07692307692307693
l2arctic_TLV_arctic_a0024,Vietnamese,,It was my reports from the north which chiefly induced people to buy,issue of my reports from the north with chif fly induced pepon to buy,issue of my reports from the north with chif fly induced pepon to buy,False,0.46153846153846156,0.46153846153846156
l2arctic_TLV_arctic_a0026,Vietnamese,,It occurred to me that there would have to be an accounting,is occurrent to me that there would have to be an accounting,is o current to me that there would have to be an accounting,True,0.16666666666666666,0.25
l2arctic_TLV_arctic_a0027,Vietnamese,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,False,0.0,0.0
l2arctic_TLV_arctic_a0036,Vietnamese,,She turned in at the hotel,he turned in at the hotel,she turned in at the hotel,True,0.16666666666666666,0.0
l2arctic_TLV_arctic_a0040,Vietnamese,,I suppose you wonder why she is coming up here,i suppose you wonder why see coming up here,i suppose you wonder why see it coming up here,True,0.2,0.2
l2arctic_TLV_arctic_a0041,Vietnamese,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go our breath a spell,meanwhile i'll go or breath a spell,True,0.375,0.375
l2arctic_TLV_arctic_a0042,Vietnamese,,How could he explain his possession of the sketch,how could he xplan his possession of the cast,how could he expland his possession of the cast,True,0.2222222222222222,0.2222222222222222
l2arctic_TLV_arctic_a0045,Vietnamese,,He moved away as quietly as he had come,he moves away as quietly as he had come,he moves away as quietly as he has come,True,0.1111111111111111,0.2222222222222222
l2arctic_TLV_arctic_a0048,Vietnamese,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_TLV_arctic_a0051,Vietnamese,,The lace was of a delicate ivory color faintly tinted with yellow,the lace wore a delicate ivory color faintly tinted with yellow,the lace wore a delicate ivory color faintly tinted with yellow,False,0.16666666666666666,0.16666666666666666
l2arctic_TLV_arctic_a0053,Vietnamese,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers gloed tightly over the handkerchief,suddenly his fingers glowed tightly over the handkerchief,True,0.125,0.125
l2arctic_TLV_arctic_a0054,Vietnamese,,There was nothing on the rock,there was nothing on the rockk,there was nothing on the rockk,False,0.16666666666666666,0.16666666666666666
l2arctic_TLV_arctic_a0058,Vietnamese,,I came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,False,0.0,0.0
l2arctic_TLV_arctic_a0060,Vietnamese,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_TLV_arctic_a0062,Vietnamese,,The men stared into each other's face,the man stared into is other face,the man stared into his other face,True,0.42857142857142855,0.42857142857142855
l2arctic_TLV_arctic_a0064,Vietnamese,,The fourth and fifth days passed without any developments,the fourth and the fifth days passed without any developments,the fourth and the fifth days passed without any development,True,0.1111111111111111,0.2222222222222222
l2arctic_TLV_arctic_a0065,Vietnamese,,They closed now until his fingers were like cords of steel,they closed now unti his fingers were like cars upstairs,they closed now until his fingers were like cars up stairs,True,0.36363636363636365,0.2727272727272727
l2arctic_TLV_arctic_a0071,Vietnamese,,What was the object of your little sensation,what were the objects of your little sensation,what were the objects of your little sensation,False,0.25,0.25
l2arctic_TLV_arctic_a0073,Vietnamese,,The promoter's eyes were heavy with little puffy bags under them,the remotest eye or heavy with little puffy backs under them,the remotest eye or heavy with little puffy back under them,True,0.36363636363636365,0.36363636363636365
l2arctic_TLV_arctic_a0075,Vietnamese,,There has been a change she interrupted him,there had been a chance she interrupted him,there had been a chance she interrupted him,False,0.25,0.25
l2arctic_TLV_arctic_a0076,Vietnamese,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_TNI_arctic_a0003,Hindi,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_TNI_arctic_a0006,Hindi,,God bless 'em I hope I'll go on seeing them forever,god bless them i hope i will go on seeing them forever,god bless them i hope i will go on seeing them forever,False,0.2727272727272727,0.2727272727272727
l2arctic_TNI_arctic_a0010,Hindi,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,iam playing a single hand in what looks like a losing game,True,0.0,0.08333333333333333
l2arctic_TNI_arctic_a0011,Hindi,,If I ever needed a fighter in my life I need one now,if i ever needed a fighter in my life i need one now,if i ever needed a fighter in my life i need one now,False,0.0,0.0
l2arctic_TNI_arctic_a0013,Hindi,,He was a head shorter than his companion of almost delicate physique,he was a head shorter than his companion of almost delicate physique,he was a head shorter than his companion of almost delicate physique,False,0.0,0.0
l2arctic_TNI_arctic_a0019,Hindi,,I followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,False,0.0,0.0
l2arctic_TNI_arctic_a0020,Hindi,,Clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,False,0.0,0.0
l2arctic_TNI_arctic_a0021,Hindi,,It fairly clubbed me into recognizing it,it fairly clubbed me into recorganizing it,it fairly clubbed me into reorganizing it,True,0.14285714285714285,0.14285714285714285
l2arctic_TNI_arctic_a0022,Hindi,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we met by powerful opposition,hardly were our plans made public before we met by a powerful opposition,True,0.07692307692307693,0.15384615384615385
l2arctic_TNI_arctic_a0023,Hindi,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,False,0.0,0.0
l2arctic_TNI_arctic_a0024,Hindi,,It was my reports from the north which chiefly induced people to buy,it was my reports from the north which chiefly induced people to buy,it was my reports from the north which chiefly induced people to buy,False,0.0,0.0
l2arctic_TNI_arctic_a0026,Hindi,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,False,0.0,0.0
l2arctic_TNI_arctic_a0028,Hindi,,Robbery bribery fraud,robbery bribery fraud,robbery bribery fraud,False,0.0,0.0
l2arctic_TNI_arctic_a0030,Hindi,,I had faith in them,i had faith in them,i had faith in them,False,0.0,0.0
l2arctic_TNI_arctic_a0032,Hindi,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_TNI_arctic_a0037,Hindi,,I was the only one who remained sitting,i was the only one who remained sitting,i was the only one who remained sitting,False,0.0,0.0
l2arctic_TNI_arctic_a0039,Hindi,,The ship should be in within a week or ten days,the ship should be in within a week or ten days,the ship should be in within a week or ten days,False,0.0,0.0
l2arctic_TNI_arctic_a0040,Hindi,,I suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,False,0.0,0.0
l2arctic_TNI_arctic_a0041,Hindi,,Meanwhile I will go out to breathe a spell,meanwhile i will go out to breathe a spell,meanwhile i will go out to breathe a spell,False,0.0,0.0
l2arctic_TNI_arctic_a0045,Hindi,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_TNI_arctic_a0046,Hindi,,The girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,False,0.0,0.0
l2arctic_TNI_arctic_a0047,Hindi,,Close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,False,0.0,0.0
l2arctic_TNI_arctic_a0048,Hindi,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_TNI_arctic_a0051,Hindi,,The lace was of a delicate ivory color faintly tinted with yellow,the lace was of a delicate ivory color quaintly tinted with yellow,the lace was of a delicate ivory color faintly tinted with yellow,True,0.08333333333333333,0.0
l2arctic_TNI_arctic_a0052,Hindi,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_TNI_arctic_a0058,Hindi,,I came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,False,0.0,0.0
l2arctic_TNI_arctic_a0060,Hindi,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_TNI_arctic_a0062,Hindi,,The men stared into each other's face,the men stared into each other's face,the men stared into each other's faces,True,0.0,0.14285714285714285
l2arctic_TNI_arctic_a0063,Hindi,,Yes it was a man who asked a stranger,yes it was a man who asked a stranger,yes it was a man who asked a stranger,False,0.0,0.0
l2arctic_TNI_arctic_a0064,Hindi,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any developments,the fourth and fifth days passed without any developments,False,0.0,0.0
l2arctic_TNI_arctic_a0065,Hindi,,They closed now until his fingers were like cords of steel,they closed now until his fingers were like cords of steel,they closed now until his fingers were like cords of steel,False,0.0,0.0
l2arctic_TNI_arctic_a0075,Hindi,,There has been a change she interrupted him,there has been a change she interrupted him,there has been a change she interrupted him,False,0.0,0.0
l2arctic_TNI_arctic_a0076,Hindi,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_TXHC_arctic_a0003,Mandarin,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_TXHC_arctic_a0005,Mandarin,,Will we ever forget it,will we ever forget it,will we ever forget it,False,0.0,0.0
l2arctic_TXHC_arctic_a0006,Mandarin,,God bless 'em I hope I'll go on seeing them forever,god bes them i hope i will go on seeing them forever,god bless them i hope i will go on seeing them forever,True,0.36363636363636365,0.2727272727272727
l2arctic_TXHC_arctic_a0007,Mandarin,,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree,and you always want to see it in the superlative degree,False,0.0,0.0
l2arctic_TXHC_arctic_a0008,Mandarin,,Gad your letter came just in time,gad your letter came just in time,cat your letter came just in time,True,0.0,0.14285714285714285
l2arctic_TXHC_arctic_a0011,Mandarin,,If I ever needed a fighter in my life I need one now,if i ever needed a fighter in my life i need one now,if i ever needed a fighter in my life i need one now,False,0.0,0.0
l2arctic_TXHC_arctic_a0013,Mandarin,,He was a head shorter than his companion of almost delicate physique,he was a hat shorter than his companion of almost delicate physique,he was a hat shorter than his companion of almost delicate physique,False,0.08333333333333333,0.08333333333333333
l2arctic_TXHC_arctic_a0018,Mandarin,,There was a change now,there was a change now,there was a change now,False,0.0,0.0
l2arctic_TXHC_arctic_a0022,Mandarin,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,False,0.0,0.0
l2arctic_TXHC_arctic_a0024,Mandarin,,It was my reports from the north which chiefly induced people to buy,it was my reports from the north which chierfly induced people to buy,it was my reports from the north which chierfuly induced people to buy,True,0.07692307692307693,0.07692307692307693
l2arctic_TXHC_arctic_a0025,Mandarin,,I was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,False,0.0,0.0
l2arctic_TXHC_arctic_a0026,Mandarin,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,False,0.0,0.0
l2arctic_TXHC_arctic_a0027,Mandarin,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,False,0.0,0.0
l2arctic_TXHC_arctic_a0028,Mandarin,,Robbery bribery fraud,robbery robbery fraud,robber robbery fraud,True,0.3333333333333333,0.6666666666666666
l2arctic_TXHC_arctic_a0030,Mandarin,,I had faith in them,i had a face in them,i had a face in them,False,0.4,0.4
l2arctic_TXHC_arctic_a0032,Mandarin,,Since then some mysterious force has been fighting us at every step,since then some mystery forces have been fighting us at every step,since then some mystery forces have been fighting us at every step,False,0.25,0.25
l2arctic_TXHC_arctic_a0037,Mandarin,,I was the only one who remained sitting,i was the only one who remained sitting,i was the only one who remained sitting,False,0.0,0.0
l2arctic_TXHC_arctic_a0042,Mandarin,,How could he explain his possession of the sketch,how could he explain his possession of the sketch,how could he explain his possession of the sketch,False,0.0,0.0
l2arctic_TXHC_arctic_a0045,Mandarin,,He moved away as quietly as he had come,he moved away as quickly as he had come,he moved away as quickly as he had come,False,0.1111111111111111,0.1111111111111111
l2arctic_TXHC_arctic_a0046,Mandarin,,The girl faced him her eyes shining with sudden fear,the girl faced in her eyes shining with sudden fear,the girl faced in her eyes shining with sudden fear,False,0.1,0.1
l2arctic_TXHC_arctic_a0047,Mandarin,,Close beside him gleamed the white fangs of the wolf dog,close behind him gleamed the white fans of the wolf dog,close behind him gleamed the white fans of the wolf dog,False,0.18181818181818182,0.18181818181818182
l2arctic_TXHC_arctic_a0048,Mandarin,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_TXHC_arctic_a0052,Mandarin,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_TXHC_arctic_a0053,Mandarin,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,False,0.0,0.0
l2arctic_TXHC_arctic_a0059,Mandarin,,His immaculate appearance was gone,his immaculate appearance was gone,his immaculate appearance was gone,False,0.0,0.0
l2arctic_TXHC_arctic_a0060,Mandarin,,Anyway no one saw her like that,anyway no one saw her like that,any way no one saw her like that,True,0.0,0.2857142857142857
l2arctic_TXHC_arctic_a0062,Mandarin,,The men stared into each other's face,the men stared into each other's face,the men stared into each other's faces,True,0.0,0.14285714285714285
l2arctic_TXHC_arctic_a0064,Mandarin,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any development,the fourth and fifth days passed without any development,False,0.1111111111111111,0.1111111111111111
l2arctic_TXHC_arctic_a0065,Mandarin,,They closed now until his fingers were like cords of steel,thet closed now onto his fingers was like cord of steel,they closed now onto his fingers was like a cord of steel,True,0.36363636363636365,0.36363636363636365
l2arctic_TXHC_arctic_a0067,Mandarin,,Surely I will excuse you she cried,surely il excuse you she cried,surely i excuse you she cried,True,0.2857142857142857,0.14285714285714285
l2arctic_TXHC_arctic_a0071,Mandarin,,What was the object of your little sensation,what was the object of your little sensation,what was the object of your little sensation,False,0.0,0.0
l2arctic_TXHC_arctic_a0075,Mandarin,,There has been a change she interrupted him,there has' been a change she interrupted him,there has been a change she interrupted him,True,0.0,0.0
l2arctic_TXHC_arctic_a0076,Mandarin,,The gray eyes faltered the flush deepened,the gray eyes filtered and the flush deepened,the gray eyes faltered and the flush deepened,True,0.2857142857142857,0.14285714285714285
l2arctic_YBAA_arctic_a0003,Arabic,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_YBAA_arctic_a0007,Arabic,,And you always want to see it in the superlative degree,and you always want to see it in this superrelative degree,and you always want to see it in this super relative degree,True,0.18181818181818182,0.2727272727272727
l2arctic_YBAA_arctic_a0008,Arabic,,Gad your letter came just in time,gad your letter came just in time,god your letter came just in time,True,0.0,0.14285714285714285
l2arctic_YBAA_arctic_a0010,Arabic,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,False,0.0,0.0
l2arctic_YBAA_arctic_a0018,Arabic,,There was a change now,there was a change now,there was a change now,False,0.0,0.0
l2arctic_YBAA_arctic_a0022,Arabic,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,False,0.0,0.0
l2arctic_YBAA_arctic_a0023,Arabic,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,False,0.0,0.0
l2arctic_YBAA_arctic_a0025,Arabic,,I was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,False,0.0,0.0
l2arctic_YBAA_arctic_a0026,Arabic,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,False,0.0,0.0
